SAL_CODE,geoType,geoTypeNum,areaType,areaTypeNum
4670049,urban,1,residen_informal,2
4670050,urban,1,residen_formal,1
4670051,urban,1,residen_formal,1
4670052,urban,1,residen_formal,1
4670053,urban,1,residen_formal,1
4670054,urban,1,residen_formal,1
4670056,urban,1,collective,4
4670057,urban,1,residen_formal,1
4670058,urban,1,collective,4
4670059,urban,1,residen_formal,1
4670061,urban,1,residen_formal,1
4670062,urban,1,industrial,6
4670063,urban,1,residen_formal,1
4670064,urban,1,residen_informal,2
4670065,urban,1,residen_formal,1
4670066,urban,1,residen_formal,1
4670067,urban,1,collective,4
4670068,urban,1,residen_formal,1
4670069,urban,1,residen_informal,2
4670070,urban,1,residen_formal,1
4670071,urban,1,residen_formal,1
4670072,urban,1,residen_formal,1
4670073,urban,1,collective,4
4670074,urban,1,residen_formal,1
4670075,urban,1,residen_formal,1
4670076,urban,1,NA,NA
4670077,urban,1,residen_formal,1
4670078,urban,1,industrial,6
4670079,urban,1,residen_informal,2
4670080,urban,1,residen_formal,1
4670081,urban,1,residen_formal,1
4670082,urban,1,residen_formal,1
4670083,urban,1,residen_formal,1
4670084,urban,1,residen_formal,1
4670085,urban,1,residen_formal,1
4670087,urban,1,residen_informal,2
4670088,urban,1,residen_formal,1
4670089,urban,1,residen_formal,1
4670090,urban,1,residen_formal,1
4670091,urban,1,residen_formal,1
4670092,urban,1,residen_formal,1
4670093,urban,1,residen_formal,1
4670094,urban,1,residen_formal,1
4670096,urban,1,residen_formal,1
4670097,urban,1,residen_formal,1
4670098,urban,1,residen_formal,1
4670099,urban,1,residen_formal,1
4670100,urban,1,residen_formal,1
4670101,urban,1,residen_formal,1
4670102,urban,1,residen_formal,1
4670103,urban,1,residen_formal,1
4670104,urban,1,residen_informal,2
4670105,urban,1,residen_formal,1
4670106,urban,1,residen_formal,1
4670107,urban,1,residen_formal,1
4670108,urban,1,residen_formal,1
4670109,urban,1,residen_formal,1
4670110,urban,1,residen_formal,1
4670111,urban,1,residen_formal,1
4670112,urban,1,residen_formal,1
4670113,urban,1,residen_informal,2
4670114,urban,1,residen_informal,2
4670115,urban,1,residen_formal,1
4670116,urban,1,residen_formal,1
4670117,urban,1,residen_formal,1
4670118,urban,1,residen_formal,1
4670119,urban,1,residen_formal,1
4670120,urban,1,residen_formal,1
4670121,urban,1,residen_informal,2
4670122,urban,1,residen_formal,1
4670123,urban,1,residen_formal,1
4670124,urban,1,residen_formal,1
4670125,urban,1,residen_formal,1
4670126,urban,1,residen_formal,1
4670127,urban,1,residen_formal,1
4670128,urban,1,residen_formal,1
4670129,urban,1,residen_formal,1
4670130,urban,1,residen_formal,1
4670131,urban,1,residen_formal,1
4670132,urban,1,residen_formal,1
4670133,urban,1,residen_formal,1
4670134,urban,1,residen_formal,1
4670135,urban,1,residen_formal,1
4670136,urban,1,residen_formal,1
4670137,urban,1,residen_informal,2
4670138,urban,1,residen_formal,1
4670139,urban,1,residen_formal,1
4670140,urban,1,collective,4
4670141,urban,1,residen_formal,1
4670142,urban,1,residen_formal,1
4670143,urban,1,residen_formal,1
4670144,urban,1,residen_formal,1
4670145,urban,1,residen_formal,1
4670146,urban,1,residen_formal,1
4670147,urban,1,residen_formal,1
4670148,urban,1,residen_formal,1
4670149,urban,1,residen_informal,2
4670150,urban,1,residen_formal,1
4670151,urban,1,residen_formal,1
4670152,urban,1,residen_formal,1
4670153,urban,1,residen_formal,1
4670154,urban,1,residen_formal,1
4670156,urban,1,residen_formal,1
4670157,urban,1,residen_formal,1
4670158,urban,1,residen_informal,2
4670159,urban,1,residen_formal,1
4670160,urban,1,residen_formal,1
4670161,urban,1,residen_formal,1
4670162,urban,1,residen_formal,1
4670163,urban,1,residen_formal,1
4670164,urban,1,residen_formal,1
4670165,urban,1,residen_formal,1
4670166,urban,1,residen_formal,1
4670167,urban,1,residen_formal,1
4670168,urban,1,residen_formal,1
4670169,urban,1,residen_formal,1
4670170,urban,1,residen_formal,1
4670171,urban,1,residen_formal,1
4670172,urban,1,residen_formal,1
4670173,urban,1,residen_formal,1
4670174,urban,1,residen_formal,1
4670175,urban,1,residen_formal,1
4670176,urban,1,residen_formal,1
4670177,urban,1,residen_formal,1
4670178,urban,1,residen_formal,1
4670179,urban,1,residen_formal,1
4670180,urban,1,residen_formal,1
4670181,urban,1,residen_formal,1
4670182,urban,1,residen_formal,1
4670183,urban,1,residen_formal,1
4670185,urban,1,residen_formal,1
4670186,urban,1,residen_formal,1
4670187,urban,1,residen_formal,1
4670188,urban,1,commercial,5
4670189,urban,1,residen_formal,1
4670190,urban,1,residen_formal,1
4670191,urban,1,residen_informal,2
4670192,urban,1,collective,4
4670193,urban,1,residen_formal,1
4670194,urban,1,residen_formal,1
4670195,urban,1,residen_formal,1
4670196,urban,1,residen_formal,1
4670197,urban,1,residen_formal,1
4670198,urban,1,residen_formal,1
4670199,urban,1,residen_formal,1
4670200,urban,1,residen_formal,1
4670201,urban,1,residen_formal,1
4670202,urban,1,residen_formal,1
4670203,urban,1,residen_formal,1
4670204,urban,1,residen_formal,1
4670205,urban,1,residen_formal,1
4670206,urban,1,residen_formal,1
4670207,urban,1,residen_informal,2
4670208,urban,1,collective,4
4670209,urban,1,residen_formal,1
4670210,urban,1,residen_formal,1
4670211,urban,1,residen_formal,1
4670212,urban,1,residen_formal,1
4670213,urban,1,residen_formal,1
4670214,urban,1,residen_formal,1
4670215,urban,1,residen_formal,1
4670216,urban,1,residen_formal,1
4670217,urban,1,residen_formal,1
4670218,urban,1,NA,NA
4670219,urban,1,residen_formal,1
4670220,urban,1,residen_formal,1
4670221,urban,1,residen_formal,1
4670222,urban,1,residen_formal,1
4670223,urban,1,residen_formal,1
4670224,urban,1,residen_formal,1
4670225,urban,1,residen_formal,1
4670226,urban,1,residen_formal,1
4670227,urban,1,residen_formal,1
4670228,urban,1,residen_formal,1
4670229,urban,1,residen_formal,1
4670230,urban,1,residen_formal,1
4670231,urban,1,residen_formal,1
4670232,urban,1,residen_formal,1
4670233,urban,1,residen_formal,1
4670234,urban,1,residen_formal,1
4670235,urban,1,residen_formal,1
4670236,urban,1,residen_formal,1
4670237,urban,1,residen_formal,1
4670238,urban,1,residen_formal,1
4670239,urban,1,residen_formal,1
4670240,urban,1,residen_formal,1
4670241,urban,1,residen_formal,1
4670242,urban,1,residen_formal,1
4670243,urban,1,residen_formal,1
4670244,urban,1,residen_formal,1
4670245,urban,1,residen_formal,1
4670246,urban,1,residen_formal,1
4670247,urban,1,residen_formal,1
4670248,urban,1,residen_formal,1
4670249,urban,1,residen_formal,1
4670250,urban,1,residen_formal,1
4670251,urban,1,residen_formal,1
4670252,urban,1,residen_formal,1
4670253,urban,1,residen_formal,1
4670254,urban,1,residen_formal,1
4670255,urban,1,residen_formal,1
4670256,urban,1,residen_formal,1
4670257,urban,1,residen_formal,1
4670258,urban,1,residen_formal,1
4670259,urban,1,residen_formal,1
4670260,urban,1,residen_formal,1
4670261,urban,1,residen_formal,1
4670262,urban,1,residen_formal,1
4670263,urban,1,residen_formal,1
4670264,urban,1,residen_formal,1
4670265,urban,1,residen_formal,1
4670266,urban,1,residen_formal,1
4670267,urban,1,residen_formal,1
4670268,urban,1,residen_formal,1
4670269,urban,1,residen_formal,1
4670270,urban,1,collective,4
4670271,urban,1,residen_formal,1
4670272,urban,1,residen_formal,1
4670273,urban,1,residen_formal,1
4670274,urban,1,residen_formal,1
4670275,urban,1,residen_formal,1
4670276,urban,1,residen_formal,1
4670277,urban,1,residen_formal,1
4670278,urban,1,residen_formal,1
4670279,urban,1,residen_formal,1
4670280,urban,1,residen_formal,1
4670281,urban,1,residen_formal,1
4670282,urban,1,residen_formal,1
4670283,urban,1,residen_formal,1
4670284,urban,1,residen_formal,1
4670286,urban,1,residen_formal,1
4670287,urban,1,residen_formal,1
4670288,urban,1,residen_formal,1
4670289,urban,1,residen_formal,1
4670290,urban,1,residen_formal,1
4670291,urban,1,residen_formal,1
4670292,urban,1,residen_formal,1
4670293,urban,1,residen_formal,1
4670294,urban,1,residen_formal,1
4670295,urban,1,residen_formal,1
4670296,urban,1,residen_formal,1
4670297,urban,1,residen_formal,1
4670298,urban,1,residen_formal,1
4670299,urban,1,residen_formal,1
4670301,urban,1,residen_formal,1
4670302,urban,1,residen_formal,1
4670303,urban,1,residen_formal,1
4670304,urban,1,residen_formal,1
4670305,urban,1,residen_formal,1
4670306,urban,1,residen_formal,1
4670307,urban,1,residen_formal,1
4670308,urban,1,residen_formal,1
4670309,urban,1,residen_formal,1
4670310,urban,1,residen_formal,1
4670311,urban,1,residen_formal,1
4670312,urban,1,residen_formal,1
4670313,urban,1,residen_formal,1
4670314,urban,1,residen_formal,1
4670315,urban,1,residen_formal,1
4670316,urban,1,residen_formal,1
4670317,urban,1,residen_formal,1
4670318,urban,1,residen_formal,1
4670319,urban,1,residen_formal,1
4670320,urban,1,residen_formal,1
4670321,urban,1,residen_formal,1
4670322,urban,1,residen_formal,1
4670323,urban,1,residen_informal,2
4670324,urban,1,residen_formal,1
4670325,urban,1,residen_formal,1
4670326,urban,1,residen_formal,1
4670327,urban,1,residen_formal,1
4670328,urban,1,residen_formal,1
4670330,urban,1,residen_formal,1
4670331,urban,1,residen_formal,1
4670332,urban,1,collective,4
4670333,urban,1,residen_formal,1
4670334,urban,1,residen_formal,1
4670335,urban,1,residen_formal,1
4670336,urban,1,residen_formal,1
4670337,urban,1,residen_formal,1
4670338,urban,1,residen_formal,1
4670339,urban,1,residen_formal,1
4670340,urban,1,residen_formal,1
4670341,urban,1,residen_formal,1
4670342,urban,1,residen_formal,1
4670343,urban,1,residen_formal,1
4670344,urban,1,residen_formal,1
4670345,urban,1,residen_formal,1
4670346,urban,1,residen_formal,1
4670347,urban,1,residen_formal,1
4670348,urban,1,residen_formal,1
4670349,urban,1,residen_formal,1
4670350,urban,1,residen_formal,1
4670351,urban,1,residen_formal,1
4670352,urban,1,residen_formal,1
4670353,urban,1,residen_formal,1
4670354,urban,1,residen_informal,2
4670355,urban,1,residen_formal,1
4670356,urban,1,residen_formal,1
4670357,urban,1,residen_formal,1
4670358,urban,1,residen_formal,1
4670359,urban,1,residen_formal,1
4670360,urban,1,residen_formal,1
4670361,urban,1,residen_formal,1
4670362,urban,1,residen_formal,1
4670363,urban,1,residen_formal,1
4670364,urban,1,residen_formal,1
4670365,urban,1,residen_formal,1
4670366,urban,1,residen_formal,1
4670367,urban,1,residen_formal,1
4670368,urban,1,residen_formal,1
4670369,urban,1,residen_informal,2
4670370,urban,1,residen_formal,1
4670371,urban,1,residen_formal,1
4670372,urban,1,residen_formal,1
4670373,urban,1,residen_formal,1
4670374,urban,1,residen_formal,1
4670375,urban,1,residen_formal,1
4670376,urban,1,residen_formal,1
4670377,urban,1,residen_formal,1
4670378,urban,1,residen_formal,1
4670379,urban,1,residen_formal,1
4670380,urban,1,residen_formal,1
4670381,urban,1,residen_formal,1
4670382,urban,1,residen_formal,1
4670383,urban,1,residen_formal,1
4670384,urban,1,residen_formal,1
4670385,urban,1,residen_formal,1
4670386,urban,1,residen_formal,1
4670387,urban,1,residen_formal,1
4670388,urban,1,residen_formal,1
4670389,urban,1,residen_formal,1
4670390,urban,1,residen_formal,1
4670391,urban,1,residen_formal,1
4670392,urban,1,residen_formal,1
4670393,urban,1,residen_formal,1
4670394,urban,1,collective,4
4670395,urban,1,residen_formal,1
4670396,urban,1,residen_formal,1
4670397,urban,1,residen_formal,1
4670398,urban,1,residen_formal,1
4670399,urban,1,residen_formal,1
4670400,urban,1,residen_formal,1
4670401,urban,1,residen_formal,1
4670402,urban,1,residen_formal,1
4670403,urban,1,residen_formal,1
4670404,urban,1,residen_formal,1
4670405,urban,1,residen_formal,1
4670406,urban,1,residen_formal,1
4670407,urban,1,residen_formal,1
4670408,urban,1,residen_formal,1
4670409,urban,1,residen_formal,1
4670410,urban,1,residen_formal,1
4670411,urban,1,residen_formal,1
4670412,urban,1,residen_formal,1
4670413,urban,1,residen_formal,1
4670414,urban,1,residen_formal,1
4670415,urban,1,residen_formal,1
4670416,urban,1,residen_formal,1
4670417,urban,1,residen_formal,1
4670418,urban,1,residen_formal,1
4670419,urban,1,residen_formal,1
4670420,urban,1,residen_formal,1
4670421,urban,1,residen_formal,1
4670422,urban,1,residen_formal,1
4670423,urban,1,residen_formal,1
4670424,urban,1,residen_formal,1
4670425,urban,1,residen_formal,1
4670426,urban,1,residen_formal,1
4670427,urban,1,residen_formal,1
4670428,urban,1,residen_formal,1
4670429,urban,1,residen_formal,1
4670430,urban,1,residen_formal,1
4670431,urban,1,residen_formal,1
4670432,urban,1,residen_formal,1
4670433,urban,1,residen_formal,1
4670434,urban,1,residen_informal,2
4670435,urban,1,residen_formal,1
4670436,urban,1,residen_formal,1
4670437,urban,1,residen_informal,2
4670438,urban,1,residen_formal,1
4670439,urban,1,residen_formal,1
4670441,urban,1,residen_formal,1
4670442,urban,1,residen_formal,1
4670443,urban,1,residen_formal,1
4670444,urban,1,residen_formal,1
4670445,urban,1,residen_formal,1
4670446,urban,1,residen_formal,1
4670447,urban,1,residen_formal,1
4670448,urban,1,residen_formal,1
4670449,urban,1,residen_formal,1
4670450,urban,1,residen_formal,1
4670451,urban,1,residen_formal,1
4670453,urban,1,residen_formal,1
4670454,urban,1,residen_formal,1
4670455,urban,1,residen_formal,1
4670456,urban,1,residen_formal,1
4670457,urban,1,residen_formal,1
4670458,urban,1,residen_formal,1
4670459,urban,1,residen_formal,1
4670460,urban,1,residen_formal,1
4670461,urban,1,residen_formal,1
4670462,urban,1,residen_formal,1
4670463,urban,1,residen_formal,1
4670464,urban,1,residen_formal,1
4670465,urban,1,residen_formal,1
4670466,urban,1,residen_formal,1
4670467,urban,1,residen_formal,1
4670468,urban,1,residen_formal,1
4670469,urban,1,residen_formal,1
4670470,urban,1,residen_formal,1
4670471,urban,1,residen_formal,1
4670472,urban,1,residen_formal,1
4670473,urban,1,residen_formal,1
4670474,urban,1,residen_formal,1
4670475,urban,1,residen_formal,1
4670476,urban,1,residen_formal,1
4670477,urban,1,residen_formal,1
4670478,urban,1,residen_formal,1
4670479,urban,1,residen_formal,1
4670480,urban,1,residen_formal,1
4670481,urban,1,residen_formal,1
4670482,urban,1,residen_formal,1
4670483,urban,1,residen_formal,1
4670484,urban,1,residen_formal,1
4670485,urban,1,residen_formal,1
4670487,urban,1,residen_formal,1
4670488,urban,1,residen_formal,1
4670489,urban,1,residen_formal,1
4670490,urban,1,residen_formal,1
4670491,urban,1,residen_formal,1
4670492,urban,1,residen_formal,1
4670493,urban,1,residen_formal,1
4670494,urban,1,residen_formal,1
4670495,urban,1,residen_formal,1
4670496,urban,1,residen_formal,1
4670497,urban,1,residen_formal,1
4670498,urban,1,residen_formal,1
4670499,urban,1,residen_formal,1
4670500,urban,1,residen_formal,1
4670501,urban,1,residen_formal,1
4670502,urban,1,residen_formal,1
4670503,urban,1,residen_formal,1
4670504,urban,1,residen_formal,1
4670505,urban,1,residen_formal,1
4670506,urban,1,residen_formal,1
4670507,urban,1,residen_formal,1
4670508,urban,1,residen_formal,1
4670509,urban,1,residen_formal,1
4670510,urban,1,residen_formal,1
4670511,urban,1,residen_formal,1
4670512,urban,1,residen_formal,1
4670513,urban,1,residen_formal,1
4670514,urban,1,residen_formal,1
4670515,urban,1,residen_formal,1
4670516,urban,1,residen_formal,1
4670517,urban,1,residen_formal,1
4670518,urban,1,residen_formal,1
4670519,urban,1,residen_formal,1
4670520,urban,1,residen_formal,1
4670521,urban,1,residen_formal,1
4670522,urban,1,residen_formal,1
4670523,urban,1,residen_formal,1
4670524,urban,1,residen_formal,1
4670525,urban,1,residen_formal,1
4670526,urban,1,residen_formal,1
4670527,urban,1,residen_formal,1
4670528,urban,1,residen_formal,1
4670529,urban,1,residen_formal,1
4670530,urban,1,residen_formal,1
4670531,urban,1,residen_formal,1
4670532,urban,1,residen_formal,1
4670533,urban,1,residen_formal,1
4670534,urban,1,residen_formal,1
4670535,urban,1,residen_formal,1
4670536,urban,1,residen_formal,1
4670537,urban,1,residen_formal,1
4670538,urban,1,residen_formal,1
4670539,urban,1,residen_formal,1
4670540,urban,1,residen_formal,1
4670541,urban,1,residen_formal,1
4670542,urban,1,residen_formal,1
4670543,urban,1,residen_formal,1
4670544,urban,1,residen_formal,1
4670545,urban,1,residen_formal,1
4670546,urban,1,residen_formal,1
4670547,urban,1,residen_informal,2
4670548,urban,1,residen_formal,1
4670549,urban,1,residen_formal,1
4670550,urban,1,residen_formal,1
4670552,urban,1,residen_formal,1
4670553,urban,1,residen_informal,2
4670554,urban,1,residen_formal,1
4670555,urban,1,residen_formal,1
4670556,urban,1,residen_formal,1
4670557,urban,1,residen_formal,1
4670558,urban,1,residen_formal,1
4670559,urban,1,residen_formal,1
4670560,urban,1,residen_formal,1
4670561,urban,1,residen_formal,1
4670562,urban,1,residen_formal,1
4670563,urban,1,residen_formal,1
4670564,urban,1,residen_formal,1
4670565,urban,1,residen_formal,1
4670566,urban,1,residen_informal,2
4670567,urban,1,residen_formal,1
4670568,urban,1,residen_formal,1
4670569,urban,1,residen_formal,1
4670570,urban,1,residen_formal,1
4670571,urban,1,residen_formal,1
4670572,urban,1,residen_formal,1
4670573,urban,1,residen_formal,1
4670574,urban,1,residen_formal,1
4670575,urban,1,residen_formal,1
4670576,urban,1,residen_formal,1
4670577,urban,1,residen_formal,1
4670578,urban,1,residen_formal,1
4670579,urban,1,residen_formal,1
4670580,urban,1,residen_formal,1
4670581,urban,1,residen_formal,1
4670582,urban,1,residen_formal,1
4670583,urban,1,residen_formal,1
4670584,urban,1,residen_formal,1
4670585,urban,1,residen_formal,1
4670586,urban,1,residen_formal,1
4670587,urban,1,residen_formal,1
4670588,urban,1,residen_formal,1
4670589,urban,1,collective,4
4670590,urban,1,residen_formal,1
4670591,urban,1,residen_formal,1
4670592,urban,1,residen_formal,1
4670593,urban,1,residen_formal,1
4670594,urban,1,residen_formal,1
4670595,urban,1,residen_formal,1
4670596,urban,1,residen_formal,1
4670597,urban,1,residen_formal,1
4670598,urban,1,residen_formal,1
4670599,urban,1,residen_formal,1
4670600,urban,1,residen_formal,1
4670601,urban,1,residen_formal,1
4670602,urban,1,residen_formal,1
4670603,urban,1,residen_formal,1
4670604,urban,1,residen_formal,1
4670605,urban,1,residen_formal,1
4670606,urban,1,residen_formal,1
4670607,urban,1,residen_formal,1
4670608,urban,1,residen_formal,1
4670609,urban,1,residen_formal,1
4670610,urban,1,residen_formal,1
4670611,urban,1,residen_formal,1
4670612,urban,1,residen_formal,1
4670613,urban,1,residen_formal,1
4670614,urban,1,residen_formal,1
4670615,urban,1,residen_formal,1
4670616,urban,1,residen_formal,1
4670617,urban,1,residen_formal,1
4670618,urban,1,residen_formal,1
4670619,urban,1,residen_formal,1
4670620,urban,1,residen_formal,1
4670621,urban,1,residen_formal,1
4670622,urban,1,residen_formal,1
4670623,urban,1,residen_formal,1
4670624,urban,1,residen_formal,1
4670625,urban,1,residen_formal,1
4670626,urban,1,residen_formal,1
4670627,urban,1,residen_formal,1
4670628,urban,1,residen_formal,1
4670629,urban,1,residen_formal,1
4670630,urban,1,residen_formal,1
4670631,urban,1,residen_formal,1
4670632,urban,1,residen_formal,1
4670633,urban,1,residen_formal,1
4670634,urban,1,residen_formal,1
4670635,urban,1,residen_formal,1
4670636,urban,1,residen_formal,1
4670637,urban,1,residen_formal,1
4670638,urban,1,residen_formal,1
4670639,urban,1,residen_formal,1
4670640,urban,1,residen_formal,1
4670641,urban,1,residen_formal,1
4670642,urban,1,residen_formal,1
4670643,urban,1,collective,4
4670644,urban,1,residen_formal,1
4670645,urban,1,residen_formal,1
4670646,urban,1,residen_formal,1
4670647,urban,1,residen_formal,1
4670649,urban,1,residen_informal,2
4670650,urban,1,residen_formal,1
4670651,urban,1,residen_formal,1
4670652,urban,1,residen_formal,1
4670653,urban,1,residen_formal,1
4670654,urban,1,residen_formal,1
4670655,urban,1,residen_formal,1
4670656,urban,1,residen_formal,1
4670657,urban,1,residen_formal,1
4670658,urban,1,residen_formal,1
4670659,urban,1,residen_formal,1
4670660,urban,1,NA,NA
4670661,urban,1,residen_formal,1
4670663,urban,1,residen_formal,1
4670664,urban,1,residen_formal,1
4670665,urban,1,residen_formal,1
4670666,urban,1,residen_formal,1
4670667,urban,1,residen_formal,1
4670668,urban,1,residen_formal,1
4670669,urban,1,residen_formal,1
4670670,urban,1,residen_formal,1
4670671,urban,1,residen_formal,1
4670672,urban,1,residen_formal,1
4670673,urban,1,residen_formal,1
4670674,urban,1,residen_informal,2
4670675,urban,1,residen_formal,1
4670676,urban,1,residen_formal,1
4670677,urban,1,residen_informal,2
4670678,urban,1,residen_formal,1
4670679,urban,1,collective,4
4670681,urban,1,residen_formal,1
4670682,urban,1,residen_informal,2
4670683,urban,1,residen_formal,1
4670684,urban,1,residen_formal,1
4670685,urban,1,residen_formal,1
4670686,urban,1,collective,4
4670687,urban,1,collective,4
4670688,urban,1,residen_formal,1
4670689,urban,1,residen_informal,2
4670690,urban,1,industrial,6
4680001,urban,1,industrial,6
4680002,urban,1,vacant,7
4680003,urban,1,residen_formal,1
4680009,urban,1,residen_formal,1
4680010,urban,1,residen_formal,1
4680012,urban,1,residen_formal,1
4680013,urban,1,residen_formal,1
4680014,urban,1,residen_formal,1
4680015,urban,1,commercial,5
4680016,urban,1,residen_formal,1
4680017,urban,1,residen_formal,1
4680019,urban,1,residen_formal,1
4680021,urban,1,residen_formal,1
4680022,urban,1,residen_formal,1
4680023,urban,1,residen_formal,1
4680024,urban,1,residen_formal,1
4680026,urban,1,residen_formal,1
4680027,urban,1,residen_formal,1
4680028,urban,1,residen_formal,1
4680029,urban,1,residen_formal,1
4680032,urban,1,residen_formal,1
4680033,urban,1,residen_formal,1
4680034,urban,1,residen_formal,1
4680036,urban,1,residen_formal,1
4680037,urban,1,residen_formal,1
4680038,urban,1,residen_formal,1
4680039,urban,1,residen_formal,1
4680040,urban,1,residen_formal,1
4680041,urban,1,residen_formal,1
4680042,urban,1,residen_formal,1
4680043,urban,1,residen_formal,1
4680044,urban,1,residen_formal,1
4680046,urban,1,residen_formal,1
4680047,urban,1,residen_formal,1
4680048,urban,1,residen_formal,1
4680049,urban,1,residen_formal,1
4680050,urban,1,residen_formal,1
4680051,urban,1,residen_formal,1
4680052,urban,1,residen_formal,1
4680053,urban,1,residen_formal,1
4680054,urban,1,residen_formal,1
4680055,urban,1,residen_formal,1
4680056,urban,1,residen_formal,1
4680057,urban,1,residen_formal,1
4680058,urban,1,residen_formal,1
4680059,urban,1,residen_formal,1
4680060,urban,1,residen_formal,1
4680061,urban,1,residen_formal,1
4680062,urban,1,residen_informal,2
4680063,urban,1,residen_formal,1
4680064,urban,1,residen_formal,1
4680065,urban,1,residen_formal,1
4680066,urban,1,residen_formal,1
4680067,urban,1,residen_formal,1
4680068,urban,1,residen_formal,1
4680069,urban,1,residen_formal,1
4680071,urban,1,residen_formal,1
4680072,urban,1,residen_formal,1
4680073,urban,1,residen_formal,1
4680075,urban,1,residen_formal,1
4680076,urban,1,residen_formal,1
4680077,urban,1,residen_formal,1
4680078,urban,1,residen_formal,1
4680079,urban,1,residen_formal,1
4680080,urban,1,residen_formal,1
4680081,urban,1,residen_formal,1
4680082,urban,1,residen_formal,1
4680083,urban,1,residen_formal,1
4680084,urban,1,residen_formal,1
4680085,urban,1,residen_formal,1
4680086,urban,1,residen_formal,1
4680087,urban,1,residen_formal,1
4680088,urban,1,residen_formal,1
4680089,urban,1,residen_formal,1
4680090,urban,1,residen_formal,1
4680091,urban,1,residen_formal,1
4680092,urban,1,residen_formal,1
4680093,urban,1,residen_formal,1
4680094,urban,1,residen_formal,1
4680095,urban,1,residen_formal,1
4680096,urban,1,residen_formal,1
4680097,urban,1,residen_formal,1
4680098,urban,1,residen_formal,1
4680099,urban,1,residen_formal,1
4680100,urban,1,residen_formal,1
4680101,urban,1,residen_formal,1
4680102,urban,1,residen_formal,1
4680103,urban,1,residen_formal,1
4680104,urban,1,residen_formal,1
4680105,urban,1,residen_formal,1
4680106,urban,1,residen_formal,1
4680107,urban,1,residen_formal,1
4680108,urban,1,residen_formal,1
4680109,urban,1,residen_formal,1
4680110,urban,1,residen_formal,1
4680111,urban,1,residen_formal,1
4680112,urban,1,residen_formal,1
4680113,urban,1,residen_formal,1
4680114,urban,1,residen_formal,1
4680115,urban,1,residen_formal,1
4680116,urban,1,residen_formal,1
4680117,urban,1,residen_formal,1
4680119,urban,1,residen_formal,1
4680120,urban,1,residen_formal,1
4680121,urban,1,residen_formal,1
4680122,urban,1,residen_formal,1
4680123,urban,1,residen_formal,1
4680124,urban,1,residen_formal,1
4680125,urban,1,residen_formal,1
4680126,urban,1,residen_formal,1
4680127,urban,1,residen_formal,1
4680128,urban,1,residen_formal,1
4680129,urban,1,residen_formal,1
4680130,urban,1,residen_formal,1
4680132,urban,1,residen_formal,1
4680133,urban,1,residen_formal,1
4680134,urban,1,residen_formal,1
4680135,urban,1,residen_formal,1
4680136,urban,1,residen_formal,1
4680137,urban,1,residen_formal,1
4680138,urban,1,residen_formal,1
4680140,urban,1,residen_formal,1
4680141,urban,1,industrial,6
4680142,urban,1,residen_formal,1
4690001,urban,1,vacant,7
4690002,urban,1,industrial,6
4690003,urban,1,residen_informal,2
4690006,urban,1,industrial,6
4690011,urban,1,vacant,7
4690012,urban,1,residen_formal,1
4690014,urban,1,residen_formal,1
4690015,urban,1,residen_formal,1
4690016,urban,1,residen_formal,1
4690017,urban,1,residen_formal,1
4690021,urban,1,residen_formal,1
4690022,urban,1,residen_formal,1
4690025,urban,1,residen_formal,1
4690026,urban,1,residen_formal,1
4690027,urban,1,residen_formal,1
4690028,urban,1,residen_formal,1
4690030,urban,1,residen_informal,2
4690032,urban,1,residen_formal,1
4690034,urban,1,residen_formal,1
4690035,urban,1,residen_formal,1
4690036,urban,1,residen_formal,1
4690037,urban,1,residen_formal,1
4690038,urban,1,residen_formal,1
4690039,urban,1,residen_formal,1
4690040,urban,1,residen_formal,1
4690042,urban,1,residen_formal,1
4690043,urban,1,residen_formal,1
4690044,urban,1,residen_formal,1
4690045,urban,1,residen_formal,1
4690046,urban,1,residen_formal,1
4690047,urban,1,residen_formal,1
4690049,urban,1,residen_formal,1
4690050,urban,1,residen_informal,2
4690051,urban,1,residen_formal,1
4690052,urban,1,residen_formal,1
4690053,urban,1,residen_formal,1
4690054,urban,1,residen_formal,1
4690055,urban,1,residen_formal,1
4690056,urban,1,residen_formal,1
4690057,urban,1,residen_formal,1
4690058,urban,1,residen_formal,1
4690059,urban,1,residen_formal,1
4690060,urban,1,residen_informal,2
4690062,urban,1,residen_formal,1
4690063,urban,1,residen_formal,1
4690064,urban,1,residen_formal,1
4690065,urban,1,residen_formal,1
4690066,urban,1,residen_formal,1
4690067,urban,1,residen_formal,1
4690068,urban,1,residen_formal,1
4690069,urban,1,residen_formal,1
4690070,urban,1,residen_formal,1
4690071,urban,1,residen_formal,1
4690072,urban,1,residen_formal,1
4690073,urban,1,residen_formal,1
4690074,urban,1,residen_formal,1
4690075,urban,1,residen_formal,1
4690076,urban,1,residen_formal,1
4690077,urban,1,residen_formal,1
4690078,urban,1,residen_formal,1
4690079,urban,1,residen_formal,1
4690080,urban,1,residen_formal,1
4690082,urban,1,residen_formal,1
4690083,urban,1,residen_formal,1
4690084,urban,1,residen_formal,1
4690085,urban,1,residen_formal,1
4690086,urban,1,residen_formal,1
4690087,urban,1,residen_formal,1
4690088,urban,1,residen_formal,1
4690089,urban,1,residen_formal,1
4690090,urban,1,residen_formal,1
4690091,urban,1,residen_formal,1
4690092,urban,1,residen_formal,1
4690093,urban,1,residen_formal,1
4690094,urban,1,residen_formal,1
4690095,urban,1,residen_formal,1
